1,0
0.99891,0.0006
0.99571,0.00148
0.99034,0.00275
0.98291,0.00431
0.97344,0.00618
0.96192,0.00833
0.94848,0.01081
0.93299,0.01365
0.91571,0.01678
0.89644,0.0203
0.8759,0.0241
0.8535,0.02828
0.8297,0.03272
0.80435,0.03753
0.77773,0.0425
0.7499501,0.04786
0.72115,0.05332
0.69133,0.05908
0.66074,0.06487
0.62938,0.07099
0.5975,0.07695
0.56525,0.08308
0.53274,0.0888
0.49997,0.09459
0.46733,0.09973
0.43469,0.10483
0.40243,0.10888
0.37056,0.11206
0.33933,0.11339
0.30861,0.11355
0.27891,0.11173
0.24998,0.10898
0.22221,0.10453
0.19558,0.09964
0.17037,0.09338
0.14643,0.08712
0.12403,0.07957
0.1033,0.07243
0.08422,0.0641
0.06694,0.05656
0.05158,0.04789
0.03802,0.04
0.0265,0.03158
0.01702,0.02454
0.0096,0.0175
0.00422,0.01052
0.00102,0.004
0,0
0.00102,-0.0025
0.00422,-0.0068
0.0096,-0.01095
0.01702,-0.014
0.0265,-0.01714
0.03802,-0.02
0.05158,-0.02309
0.06694,-0.0256
0.08422,-0.0289
0.1033,-0.03127
0.12403,-0.03426
0.14643,-0.03635
0.17037,-0.03886
0.19558,-0.04058
0.22221,-0.04245
0.24998,-0.04345
0.27891,-0.04431
0.30861,-0.04425
0.33933,-0.04375
0.37056,-0.04215
0.40243,-0.0395
0.43469,-0.03557
0.46733,-0.031
0.49997,-0.02609
0.53274,-0.02137
0.56525,-0.01679
0.5975,-0.01264
0.62938,-0.00884
0.66074,-0.00556
0.69133,-0.0027
0.72115,-0.00041
0.7499501,0.00152
0.77773,0.00293
0.80435,0.00402
0.8297,0.00469
0.8535,0.00513
0.8759,0.00521
0.89644,0.00508
0.91571,0.00473
0.93299,0.00424
0.94848,0.00363
0.96192,0.00295
0.97344,0.0022
0.98291,0.00145
0.99034,0.00076
0.99571,0.00023
0.99891,5e-05
1,0
