1,-0.0042
0.975,0.0025
0.95,0.0091
0.925,0.0156
0.9,0.022
0.875,0.0284
0.85,0.0348
0.825,0.0412
0.8,0.0476
0.775,0.0539
0.75,0.0601
0.725,0.0662
0.7,0.0721
0.675,0.0778
0.65,0.0833
0.625,0.0886
0.6,0.0936
0.575,0.0983
0.55,0.1027
0.525,0.1068
0.5,0.1106
0.475,0.114
0.45,0.117
0.425,0.1196
0.4,0.1217
0.375,0.1233
0.35,0.1244
0.325,0.125
0.3,0.125
0.275,0.1243
0.25,0.1229
0.225,0.1208
0.2,0.1179
0.175,0.1141
0.15,0.1093
0.125,0.1034
0.1,0.096
0.075,0.0865
0.05,0.0736
0.0375,0.0651
0.025,0.054
0.0125,0.0383
0.005,0.0243
0.002,0.0156
0,0
0.002,-0.0107
0.005,-0.0177
0.0125,-0.0265
0.025,-0.0352
0.0375,-0.0416
0.05,-0.0468
0.075,-0.055
0.1,-0.0614
0.125,-0.0665
0.15,-0.0707
0.175,-0.0741
0.2,-0.077
0.225,-0.0794
0.25,-0.0813
0.275,-0.0828
0.3,-0.0839
0.325,-0.0846
0.35,-0.0849
0.375,-0.0849
0.4,-0.0846
0.425,-0.0839
0.45,-0.0828
0.475,-0.0813
0.5,-0.0794
0.525,-0.077
0.55,-0.074
0.575,-0.0705
0.6,-0.0666
0.625,-0.0623
0.65,-0.0576
0.675,-0.0525
0.7,-0.0472
0.725,-0.0418
0.75,-0.0364
0.775,-0.031
0.8,-0.0256
0.825,-0.0206
0.85,-0.0159
0.875,-0.0118
0.9,-0.0086
0.925,-0.007
0.95,-0.0069
0.975,-0.0088
1,-0.0132
1,-0.0042
