1,0.0018727
0.9950247,0.0016604
0.9850546,0.0015457
0.9750844,0.0017798
0.9551441,0.0029939
0.9352039,0.0048447
0.9152635,0.0070356
0.8953232,0.0093733
0.8753819,0.0117391
0.8554416,0.014069
0.8355014,0.0163427
0.8155611,0.0185664
0.7956207,0.020752
0.7756805,0.0229016
0.7557402,0.0249966
0.7357998,0.0270034
0.7158596,0.028887
0.6959193,0.0306192
0.675979,0.032193
0.6560386,0.0336154
0.6360974,0.0349029
0.6161571,0.036074
0.5962168,0.037143
0.5762765,0.0381183
0.5563362,0.0390047
0.5363959,0.0398037
0.5164557,0.0405169
0.4965153,0.0411434
0.476575,0.0416849
0.4566347,0.0421414
0.4366944,0.0425159
0.4167542,0.0428085
0.3768725,0.0431619
0.336992,0.0432166
0.3070815,0.0430644
0.2771711,0.0427453
0.2472606,0.0422506
0.2323054,0.0419307
0.2173502,0.0415546
0.202395,0.041113
0.1874397,0.0405879
0.1724845,0.039966
0.1575294,0.0392341
0.1425731,0.0383797
0.1276179,0.0373755
0.1126626,0.03617
0.0977075,0.0346758
0.0877373,0.033457
0.0777671,0.0320003
0.0677969,0.030258
0.0578269,0.0281934
0.0518448,0.0267935
0.0458627,0.0252728
0.0398806,0.0236202
0.0338985,0.0218084
0.0279164,0.0197906
0.0219343,0.0174998
0.0159522,0.0148367
0.0099701,0.0116049
0.0069791,0.0096378
0.0044866,0.0076755
0.002991,0.0062445
0.001994,0.0050413
0.000798,0.0030688
0.000199,0.0015559
0,0
0.000199,-0.0011306
0.000798,-0.0022315
0.001994,-0.0035565
0.002991,-0.0042361
0.0044866,-0.0050124
0.0069791,-0.0059909
0.0099701,-0.0069046
0.0159522,-0.0083254
0.0219343,-0.0094693
0.0279164,-0.0104587
0.0338985,-0.0113458
0.0398806,-0.0121573
0.0458627,-0.0129064
0.0518448,-0.0136008
0.0578269,-0.0142445
0.0677969,-0.0152199
0.0777671,-0.016093
0.0877373,-0.0168826
0.0977075,-0.0176075
0.1126626,-0.0185968
0.1276179,-0.0194941
0.1425731,-0.0203189
0.1575294,-0.0210812
0.1724845,-0.0217881
0.1874397,-0.0224412
0.202395,-0.0230444
0.2173502,-0.0235968
0.2323054,-0.0241016
0.2472606,-0.0245612
0.2771711,-0.0253508
0.3070815,-0.0259789
0.336992,-0.0264502
0.3768725,-0.026838
0.4167542,-0.0269403
0.4366944,-0.0268786
0.4566347,-0.0267366
0.476575,-0.0265119
0.4965153,-0.0261982
0.5164557,-0.0257948
0.5363959,-0.0253024
0.5563362,-0.0247259
0.5762765,-0.0240712
0.5962168,-0.0233471
0.6161571,-0.0225575
0.6360974,-0.0217031
0.6560386,-0.0207824
0.675979,-0.019793
0.6959193,-0.018735
0.7158596,-0.0176106
0.7357998,-0.0164277
0.7557402,-0.015198
0.7756805,-0.0139363
0.7956207,-0.0126559
0.8155611,-0.0113685
0.8355014,-0.0100779
0.8554416,-0.0087803
0.8753819,-0.0074648
0.8953232,-0.0061157
0.9152635,-0.00473
0.9352039,-0.0033364
0.9551441,-0.0020302
0.9750844,-0.0010307
0.9850546,-0.0007717
0.9950247,-0.0006711
1,-0.0006242
1,0.0018727
