1,0
0.9,0.0123
0.8,0.0244
0.7,0.0366
0.6,0.0506
0.5,0.0628
0.4,0.0729
0.3,0.0803
0.25,0.0828
0.2,0.0844
0.15,0.0834
0.1,0.0769
0.075,0.07
0.05,0.0598
0.025,0.0443
0.0125,0.0332
0,0
0.0125,-0.0102
0.025,-0.0141
0.05,-0.0184
0.075,-0.0217
0.1,-0.0245
0.15,-0.0296
0.2,-0.0342
0.25,-0.0377
0.3,-0.0402
0.4,-0.0433
0.5,-0.0432
0.6,-0.0408
0.7,-0.0355
0.8,-0.0263
0.9,-0.014
1,0
