1,0
0.99893,0.00014
0.99572,0.00055
0.99039,0.00125
0.98296,0.00222
0.97347,0.00349
0.96194,0.00506
0.94844,0.00701
0.93301,0.00936
0.91573,0.01203
0.89668,0.01492
0.8759201,0.01796
0.85355,0.02125
0.82967,0.02489
0.8043801,0.02881
0.77779,0.03288
0.75,0.037
0.72114,0.04113
0.69134,0.04522
0.66072,0.04926
0.62941,0.05314
0.59755,0.05674
0.56526,0.05997
0.5327,0.06273
0.5,0.06492
0.4673,0.06655
0.43474,0.06774
0.40245,0.06869
0.37059,0.06931
0.33928,0.06931
0.30866,0.06861
0.27886,0.06753
0.25,0.06615
0.22221,0.06443
0.19562,0.06247
0.17033,0.06034
0.14645,0.05735
0.12408,0.05367
0.10332,0.04958
0.08427,0.04521
0.06699,0.04061
0.05156,0.03577
0.03806,0.03071
0.02653,0.02547
0.01704,0.02019
0.00961,0.01504
0.00428,0.01005
0.00107,0.00518
0,0
0.00107,-0.00322
0.00428,-0.00656
0.00961,-0.01061
0.01704,-0.01436
0.02653,-0.0178
0.03806,-0.02092
0.05156,-0.02376
0.06699,-0.02639
0.08427,-0.02887
0.10332,-0.03124
0.12408,-0.03349
0.14645,-0.03549
0.17033,-0.03698
0.19562,-0.03796
0.22221,-0.0389
0.25,-0.03974
0.27886,-0.04028
0.30866,-0.0406
0.33928,-0.04069
0.37059,-0.04027
0.40245,-0.03934
0.43474,-0.03812
0.4673,-0.03668
0.5,-0.03494
0.5327,-0.03283
0.56526,-0.03036
0.59755,-0.02759
0.62941,-0.02461
0.66072,-0.02153
0.69134,-0.01849
0.72114,-0.01563
0.75,-0.01296
0.77779,-0.01053
0.8043801,-0.00834
0.82967,-0.00643
0.85355,-0.00485
0.8759201,-0.00359
0.89668,-0.00258
0.91573,-0.00175
0.93301,-0.00109
0.94844,-0.00062
0.96194,-0.00033
0.97347,-0.00019
0.98296,-0.0001
0.99039,-5e-05
0.99572,-2e-05
0.99893,0
